t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
1773147061,79,1962,75.30379746835443,2,316.47863598776524,4.0,7.0,397.0,1928.4000000000003,1962.0,1962.0
1773147091,81,1962,73.51851851851852,2,312.70153945540113,4.0,7.0,375.39999999999816,1926.1599999999999,1962.0,1962.0
1773147121,83,1962,71.79518072289157,1,309.0616308825934,4.0,7.0,353.7999999999994,1923.9199999999996,1962.0,1962.0
1773147151,85,1962,70.17647058823529,1,305.5403167407889,4.0,7.0,332.2000000000006,1921.68,1962.0,1962.0
1773147181,87,1962,68.60919540229885,1,302.1414791167103,4.0,7.0,310.5999999999988,1919.4399999999996,1962.0,1962.0
1773147211,89,1962,67.13483146067416,1,298.8484030031415,4.0,7.0,289.0,1917.2000000000003,1962.0,1962.0
1773147241,91,1962,65.71428571428571,1,295.66288181396675,4.0,7.0,267.39999999999816,1914.9599999999998,1962.0,1962.0
1773147271,93,1962,64.36559139784946,1,292.57454586845995,4.0,6.5,245.7999999999994,1912.7200000000003,1962.0,1962.0
1773147301,95,1962,63.10526315789474,1,289.574319776689,4.0,6.0,224.19999999999754,1910.48,1962.0,1962.0
1773147331,97,1962,61.855670103092784,1,286.6728677753734,4.0,6.0,202.59999999999877,1908.2399999999996,1962.0,1962.0
1773147361,97,1962,61.855670103092784,1,286.6728677753734,4.0,6.0,202.59999999999877,1908.2399999999996,1962.0,1962.0
1773147392,97,1962,61.855670103092784,1,286.6728677753734,4.0,6.0,202.59999999999877,1908.2399999999996,1962.0,1962.0
1773147422,97,1962,61.855670103092784,1,286.6728677753734,4.0,6.0,202.59999999999877,1908.2399999999996,1962.0,1962.0
1773147452,97,1962,61.855670103092784,1,286.6728677753734,4.0,6.0,202.59999999999877,1908.2399999999996,1962.0,1962.0
1773147482,97,1962,61.855670103092784,1,286.6728677753734,4.0,6.0,202.59999999999877,1908.2399999999996,1962.0,1962.0
1773147512,97,1962,61.855670103092784,1,286.6728677753734,4.0,6.0,202.59999999999877,1908.2399999999996,1962.0,1962.0
1773147542,97,1962,61.855670103092784,1,286.6728677753734,4.0,6.0,202.59999999999877,1908.2399999999996,1962.0,1962.0
1773147572,97,1962,61.855670103092784,1,286.6728677753734,4.0,6.0,202.59999999999877,1908.2399999999996,1962.0,1962.0
1773147602,97,1962,61.855670103092784,1,286.6728677753734,4.0,6.0,202.59999999999877,1908.2399999999996,1962.0,1962.0
1773147632,97,1962,61.855670103092784,1,286.6728677753734,4.0,6.0,202.59999999999877,1908.2399999999996,1962.0,1962.0
1773147662,97,1962,61.855670103092784,1,286.6728677753734,4.0,6.0,202.59999999999877,1908.2399999999996,1962.0,1962.0
1773147692,97,1962,61.855670103092784,1,286.6728677753734,4.0,6.0,202.59999999999877,1908.2399999999996,1962.0,1962.0
1773147722,97,1962,61.855670103092784,1,286.6728677753734,4.0,6.0,202.59999999999877,1908.2399999999996,1962.0,1962.0
1773147752,97,1962,61.855670103092784,1,286.6728677753734,4.0,6.0,202.59999999999877,1908.2399999999996,1962.0,1962.0
1773147782,97,1962,61.855670103092784,1,286.6728677753734,4.0,6.0,202.59999999999877,1908.2399999999996,1962.0,1962.0
1773147812,97,1962,61.855670103092784,1,286.6728677753734,4.0,6.0,202.59999999999877,1908.2399999999996,1962.0,1962.0
1773147842,97,1962,61.855670103092784,1,286.6728677753734,4.0,6.0,202.59999999999877,1908.2399999999996,1962.0,1962.0
1773147872,97,1962,61.855670103092784,1,286.6728677753734,4.0,6.0,202.59999999999877,1908.2399999999996,1962.0,1962.0
1773147902,97,1962,61.855670103092784,1,286.6728677753734,4.0,6.0,202.59999999999877,1908.2399999999996,1962.0,1962.0
1773147932,97,1962,61.855670103092784,1,286.6728677753734,4.0,6.0,202.59999999999877,1908.2399999999996,1962.0,1962.0
